,Book,Smell_Word,Smell_Source,Quality,Odour_Carrier,Evoked_Odorant,Location,Perceiver,Time,Circumstances,Effect
4936,abc747,scent,her,,,,,,,,
4937,abc750,smell|aromas|smell|scent,other people ' s|their|own,,,,,He|he,,,
4938,abc750,sniffing,,,the,,,his,,,
4939,abc750,scent|pheromones,,,,,,he|he,,,his body reacting
4940,abc752,smell,her flowers,,,,,,,,
4941,abc752,smell,of her skin,warm,,,,,,,
4942,abc754,fragrant|fragrant,trees,fragrant|fragrant,,,,They,,,
4943,abc762,odor,,unpleasant,,,,,,Where acid met rock|as the acid ate holes in the ground,
4944,abc762,scent,,warm hearth,,,,,,,
4945,abc762,scent|scent,,unpleasant|unpleasant,,an unpleasant|unpleasant scent|scent had just,,,,,
4946,abc762,smell,intent,,,,,the,,,
4947,abc762,scent|vibrations,,distinct,,,,,,as she got closer to the Underworld,
4948,abc762,smell,the god,,,,,,,,
4949,abc765,smells,Something,almost sweet,the,,,,,,
4950,abc769,smell,Achilles|of him,,,,,He,,,
4951,abc771,perfume,,exotic,,,her bedroom,,,on,
4952,abc771,scented|scented,,rosemary|scented|scented,,,,,,,
4953,abc771,scented,jasmine|orange blossom|silks,faintly,,,,he,,,a little choking wave rose in his
4954,abc771,scent,her|the jasmine,heavy,in the air,like incense in|in a temple sanctum,The room|in|in,,,,
4955,abc780,fragrant|fragrant,plants,fragrant|fragrant,,,,,,,
4956,abc781,smelled,she,,,like heaven,,,,,
4957,abc783,Smells,,bad,,,here,he,,,
4958,abc783,smells,,,,,,Nestor,,,
4959,abc783,smell,anything,,,,,he,,,
4960,abc783,Smells,the moss|the graveyard dirt,,,,,,,,
4961,abc784,smells,,good,,,,,,,
4962,abc785,fragrant|fragrant|scents,with pine,fragrant|fragrant|other|undefineable,The air,,,,,,
4963,abc786,scent,of blooming myrtle from the plant,distant,,,,Menelaos|his,,,
4964,abc786,scent,Helen ' s,,,,,,,,
4965,abc786,scent|scents,of myrtle|Helen|Alexander ' s,familiar|longed for,,,,he,,,
4966,abc786,smell,her,,,,,He,,,
4967,abc786,scent|smelled,Helen ' s|nothing,,the air,,,he,,even with the door still open,
4968,abc786,scent,her,insistent,,,,,,,
4969,abc786,scenting|scenting|scent|smelled,Helen ' s|Alexander,scenting|scenting|thickening,,like he should,,Menelaos,,,
4970,abc786,scent,her,rising,,,,,,,
4971,abc786,scent,Helen ' s,so thick,,,,Menelaos,,,it was as if one could bite down and actually chew it
4972,abc786,nose|smell|scent,he,alpha,,like clean beta|a quiet promise of summer - warmed grass,,his|he,,,
4973,abc786,scent,',,,,,,,,
4974,abc786,scent,,,,,,,,during ruts,"she was achingly , awfully hard"
4975,abc786,smell|scent,her own thick musk|Menelaos ',lighter,,,,she,,,that she might feel threatened
4976,abc786,smelled|nose,of something,,,,,,,,
4977,abc786,smelling|scent,he,,,,,,,,
4978,abc786,scent,of Paris,,,,,,,,smacked her full in the face
4979,abc786,smelled|smelled,Paris|warm|warm pine|pine|Paris,very|more muted|brighter,,similar to Menelaos|warm|warm pine|pine sap|sun warmed grass,,,now,,
4980,abc786,smelled,Menelaos|he,little strange,,,,,,,
4981,abc786,scent,Menelaos ',,,,,,,,
4982,abc786,smell,all,,,,,Helen|she|he,,,
4983,abc786,sniff|smell,it,enough,from the pillow,like Helen,,,,,to settle the churn in his gut
4984,abc786,smelled|scent|smell|smelled,It|it|of the incense|it,vaguely soothing|good,,of something clean|of,,to him,,,
4985,abc786,scent|scent,of musk|oncoming rain|Helen ',mingled,,,,,,,to make things hurt a little less
4986,abc786,scent,Helen ' s,,,,,,,,a throbbing hole in his gut|he was feeling awfully lonely
4987,abc786,scent|smell,her,heavier,in the air,,,his,,,
4988,abc786,scent|smelled,her|of|of burning|burning honey|honey,,,of|of burning|burning honey|honey,,,,,didn ' t abate
4989,abc786,smell,the incense|her,,,,in the bedroom,,,,
4990,abc786,scent|smell,Her|her,much the same,,,,he,any,,
4991,abc786,smell,him,,,,even from here,she,,,
4992,abc786,scent,her,,,,,,,,Something quivered warmly inside
4993,abc786,scent,his,,,,,he,,,
4994,abc786,scent,mountain meadow,softened|nearly sweet,,,,,,,
4995,abc786,smell,Paris,,,,,he,right,,
4996,abc791,scent,her perfumes|oils,intoxicating|overwhelming,,,,,,,
4997,abc791,intoxicating|intoxicating|scent,She|of her,intoxicating|intoxicating|alluring,,,,,,,
4998,abc791,scent,of her,sweet,,,,he,,,swathing him as he tries in vain to chase sleep
4999,abc791,fragrant|fragrant,flowers|fields|ships,fragrant|fragrant,,,,,,,
5000,abc791,perfume,,sweet,,,,,,,
5001,abc798,odor,the stream,cloying,,,,Hades,,,grasping at him like an incarnate thing
5002,abc798,breath smelling,She|her,,,"of heavy , exotic spices",,,,,
5003,abc798,smelled|fragrant|fragrant,of rich herbs|vegetables,fragrant|fragrant,,,,,,,
5004,abc798,smelling,one|of roses|chamomile,,,,,The young girl,,,
5005,abc798,fragrance,of the herbs,calming,,,in the bath,,,,
5006,abc798,scent,of figs and honey,,,,,,,,flooded Hades ' senses with a wave of pure longing
5007,abc798,scent,of her desire,heady,,,,,,,
5008,abc798,scented|scented,the flower petals,scented|scented,The morning light,,,,,,
5009,abc798,smell,of her,sleepy,,,,,,,
5010,abc798,scent,of herbs,,on the breeze,,through the courtyard|the steps of the temple,They,,,
5011,abc798,Scents,decay,,,,,,,,
5012,abc798,fragrant|fragrant,cigarette,heavily fragrant|fragrant,,,,,,,
5013,abc798,fragrant|fragrant,,fragrant|fragrant,,,,,,,
5014,abc798,scented|scented,,heavily scented|scented,into the air,,,,,,
5015,abc798,smell,of cloying herbs,,,,in the hearth,,,,
5016,abc798,scent,of sex,,,,,,,,
5017,abc798,fragrant|fragrant,,fragrant|fragrant,,,,,,,
5018,abc798,scented|scented,jasmine blooms,verdant|heavily scented|scented,The,,,,,,
5019,abc798,inhaling|scent,of him,fire,,,,,,,
5020,abc798,fragrant|fragrant,the|elixir,fragrant|fragrant,,,,,,,
5021,abc804,scent|smell|perfume|perfume,Her|her perfume|perfume,intoxicating,,,,he|he,,,he|he thinks he wouldn
5022,abc804,reek,You,,,of,,,,,
5023,abc804,scent,,,in the air,,,,,,making her think
5024,abc808,smell,of the ones who,dank,,,,you|you,,,
5025,abc819,smell,mint tea|mint tea,,,,,,,,
5026,abc828,smell,Patroclus,amazing,,,,,,,
5027,abc828,scent,,,,,,He,,,
5028,abc830,perfume|perfume,,,,like a flowery perfume|perfume,,,,,
5029,abc842,smell,,,,,the room,,,,
5030,abc850,smelled,It|of flowers,,,,,,,,
5031,abc861,smells,He,,,,,,,,putting
5032,abc861,smells,He,,,,,,,,putting
5033,abc861,smells,,various,,,,,,,
5034,abc861,stink,of garlic,,from,,,you,,,
5035,abc862,inhaling|scent,,,,,,They,,,
5036,abc864,nose|whiff,of her bare pussy,good,,,,his,,,
5037,abc870,smells,Iphis|bread|starch,,,,,,,,
5038,abc871,smelling|smelling fumes|fumes,,foul - smelling|smelling,fumes|fumes,,from,,,,
5039,abc871,smelling|smelling,mixture,foul - smelling|smelling,,,,,,,
5040,abc871,smell,the bones|whatever,,,like food,,to Atalanta,,,
5041,abc871,smelling,ingredients,very unpleasant,,,,,,,
5042,abc871,scent,her,,,,,,,,
5043,abc871,reek,his,,,,,,,,made her want to retch
5044,abc871,smelled,he,horrible,,,,,,,
5045,abc871,smell|smell,incense,earthy,,,,,,,
5046,abc871,smell,incense,,,,around the edges of the room,her|her|she|she,,As her|her eyes adjusted to the low light,
5047,abc871,stink,of|of blood|blood,,,of|of blood|blood and death,,,,,
5048,abc871,smell,of roasted meat,succulent,,,,she,When,,
5049,abc871,stink,of so many two - week - old corpses,stifling,,,,,,,
5050,abc871,smell,,musty|stale,to the air,,,,,,
5051,abc880,scented|scented,oil,scented|scented,,,,,,,
5052,abc880,reek,of wine,sour,,,,his,,,
5053,abc880,scented|scented,oils|bitter wine|guards|acolytes|slaves,scented|scented,,,,,,,
5054,abc885,smells,The forest,,,like the high - garden you once visited with you father,,,,,
5055,abc889,scent,her,,,,,him,,,
5056,abc889,smell|breath,Eileithyia|her,,,,,one,,,
5057,abc894,smelling,,,,,,I,,,in a prison
5058,abc895,Smelling,of earth and leaves,,,,,,,,
5059,abc895,slosh|smell,of oars in water|of|of salt|salt air|air,,,of|of salt|salt air|air,,her,,,fills Atalanta ' s ears
5060,abc895,smells,she|fallen leaves|green moss,,,,,,,,
5061,abc895,smells|nose|nose,of crisp leaves|sunlight|growing things,,,,,her|her,,mixed with shade,fill her|her nose|nose and make her whole .
5062,abc895,smell,of cooking meat,,,,,Atalanta,,,
5063,abc895,fragrant|fragrant,horn|cypress branches,fragrant|fragrant,,,,,,,
5064,abc896,smell,of suntan lotion|sea water,,in the air,,,She,,the constant good weather,
5065,abc896,smell,of cinnamon and peppermint,,,,,She,,,
5066,abc899,smelled,,,,,,i,,,
5067,abc899,smelling,the|the water,,the|the,like jasmines and vanilla,,,,,
5068,abc902,aromatic|aromatic,bottle of|oil,aromatic|aromatic,,,,,,,
5069,abc905,scented|scented,herbs,scented|scented,,,,,,,
5070,abc905,smelled,a bronze cup of something,,,like a mixture of herbs,,,,,
5071,abc905,smell,a mixture of mint and juniper,stark,,,,His,,,
5072,abc907,perfume,,drugged,,,,,,,
5073,abc916,aroma,piles of flapjacks|two strips of bacon|their,,,,,her,,,
5074,abc916,whiff|scent,,saccharine,,,,she,,,the room started to spin and her head started to pound
5075,abc916,scents,,strong|savory|sweet,,,,,,,swept away her appetite
5076,abc917,scent,Her,the,,,,I,,,
5077,abc928,perfume,milk,,,,,,,,
5078,abc932,smell,sea - salt|cling|crystal salt,,,,,,,,
5079,abc932,smelled,of the oil,flower -|heady|nonintrusive,,,,Aphrodite|you,,,
5080,abc932,scent,of the sea,,the air,,,,,,was instantly enamoured
5081,abc933,scent,of cinnamon and leather,,,,,,,,
5082,abc933,smell,lips|of spices,,,,,,,,
5083,abc933,smelled,,,,like chocolate and cream,,,,,
5084,abc933,scent,of the cake,sweet - creamy,,,,Harry ' s,,,
5085,abc938,smells,Luka|of fire,,,,,,,,
5086,abc940,smell,,,,,,Sekhmet ',,,
5087,abc944,smell,Ares|of comfort|understanding,,,,,,,,
5088,abc953,scented|scented,,scented|scented,,,,,,,
5089,abc954,smelling,Allison,,,,,the wolves,these,,
5090,abc956,smells,the sex,,,,,,,the sweat cools,
5091,abc956,skanky|skanky,,skanky|skanky,,,,,,,
5092,abc956,skanky|skanky,,skanky|skanky,,,,,,,
5093,abc961,smell|stink,the charnel,,,of death,,he,,,
5094,abc968,fragrance,,,,,,her|her,,,causes her|her to gag|she swallows back the bile
5095,abc968,smell|smell,of sweet rot|charred souls,sickly,,,from,she,,,
5096,abc975,scent,him|him,faint,over,,,,,,
5097,abc975,scent,It,spicy,,,,she,,,
5098,abc975,scent,,spicy,,,over their bed,her|she,when,,
5099,abc975,scent,,secretive spicy,,,,,,,
5100,abc975,sniffed,,,,,,,,,her belly tightened with a jolting spasm of pure arousal and desire
5101,abc975,scent,his,overwhelming spicy,,,,,,,
5102,abc975,scent|smell,plums|cherries|silver - ice,spicy,,,,she,now,,
5103,abc975,smell|scent,She|her,new,,,,she,,,
5104,abc976,scents,,,,,in the room,you,Now,,tugging at thoughts and memories and feelings
5105,abc976,smell,salt,,,,,,,,
5106,abc976,smelled,she|of the ocean,,,,,,,,
5107,abc976,scent,of cherry blossoms,,,,,,,,crashes through the numbness keeping you steady and you free fall into the chasm
5108,abc976,smell,of them,,,,,,,,
5109,abc976,smell,of those hideous hot peppers,,,,,Lewis,,,
5110,abc976,scent,,,,,,you,,,
5111,abc976,whiff,of|jealousy,,,,,Arthur,,,
5112,abc976,whiff|smelled,this attempt,good|right,,,,her,,,
5113,abc976,scent,,dizzy|warm,,,,you,,,
5114,abc976,aromas|flavors,,rich,,,,,,,
5115,abc976,Smelling,emotions,,,,,,,,
5116,abc976,scent,of the fox,,,,for a one mile radius around the mini - mart,,,,
5117,abc978,fragrant|fragrant,blooms,fragrant|fragrant,,,,,,,
5118,abc978,fragrant|fragrant,platters of pearls|gold|flower petals,fragrant|fragrant,,,,,,,
5119,abc979,scent,She|pine|her,,,,,,,,
5120,abc979,smelling|it,the forest,,,,,He,,,growing intoxicated
5121,abc981,smell,of each other,intoxication,,,,,,,drives them insane
5122,abc981,smells,everything,,,,,,,,
5123,abc981,smell,of sea and ocean,,in the air,,,,,,that makes Harry feel a little bit sick
5124,abc981,stench,of rot,perpetual,,,the area,,,,making it hard to breathe
5125,abc983,stank,The entire butchery|of|of,,,of|of,,,,,
5126,abc984,smelling|smelling,fields,sweet|smelling|smelling,,,,,,,
5127,abc985,smell,the change|my pheromones,,,,,I,,,
5128,abc985,pheromones|scent,,,,,,,,t had a real heat,
5129,abc985,smell|breath|scent,Mushroom ' s|Kronos,sour|lingering,,,,,,,
5130,abc985,scent,fresh rain|fertile earth,faint,,like the morning dew that collected|those|those mornings|mornings she would invite,through the front lobby|in Hera ' s rose garden,he|he,those|those mornings|mornings,,
5131,abc985,scent,my,,,,,,,,
5132,abc985,scent,of snow|the drifting smoke of dried wood,sharp,,,on the ground,,,,
5133,abc985,scents,,so mingled,,,at Club,we,,,
5134,abc985,smells,she,,,like,,,,every time I get close to her,
5135,abc985,smelly|smelly,Cerberus,smelly|smelly,in,,,,,,that
5136,abc985,smelled,It,,,like her,his office,,,,
5137,abc985,scent|smell,Persephone ' s|rose|eucalyptus|honeysuckle|pollen|tree sap|of petrichor,every|earthy,,,,,,,
5138,abc985,smell,you,nice,,,,,,,
5139,abc985,smell,of the first frost|of the first rain,deeper,,,,,,,sent a shocking wave of feelings through her|it was hard to think straight
5140,abc990,smelled,He,so good,,,,,,,that she could feel her own pussy start to juice
5141,abc994,aromas,the onions|sweaty sheets,foul,,,,he,last,,
5142,abc994,stench,,awful,,,in the back,,,when Ariadne opened the door,
5143,abc995,scent,of my skin,,on the night air,,,,,,
5144,abc4000,scent,of rosewster,gentle,,,,he,,,
5145,abc4005,smell,They,,,like the river and her own sweat,,,,,
5146,abc4006,scent,of herbs and spices,,,,,Patroclus|his,,,
5147,abc4006,reek|perfumes|perfumes,of perfumes|perfumes|oils,,they|they,,,Easterners|they|they,,,
5148,abc4006,inhale|scent,his,,,,,,,,
5149,abc4006,scent,her|her,,,,,Achilles,,,
5150,abc4006,scent,of dinners,,the air,,the hall,Patroclus,,,
5151,abc4006,scent,of something floral|floral|Deidameia,floral|floral,,,,,,,
5152,abc4006,perfume,beads of,,,,,,,,
5153,abc4009,smell,of dark wine,vague|cloying,in the air,,,,,,
5154,abc4009,smell|breath,mulled wine|crushed and old grapes,,,,,He|he,,,
5155,abc4014,smelled,her hair,,,,,,,,
5156,abc4015,sniff,,ole,,,,,,,
5157,abc4019,putrid|putrid,,putrid|putrid,,,,,,,
5158,abc4019,fragrant|fragrant,jasmine plants,fragrant|fragrant,,,her part of the forest,,at night,,
5159,abc4021,smell,the bitter wine|poppy tears,,,,,,,,
5160,abc4021,scents,with fruit|colors,so strong,,,,,,,they filled every sense
5161,abc4021,scent,of roses,,the wind,,,He,,,
5162,abc4021,stench,,awful|suffocating,,,,,,,
5163,abc4021,scent,of summer bloom,,the breeze,,,,,,
5164,abc4022,smelled,of dog|horse,,in his cloak,,,I,,,
5165,abc4024,fragrant|fragrant,,fragrant|fragrant,,,through the darkness,,,,
5166,abc4024,smelled,of sex|sandalwood,,The|The,,The|The room,,,,
5167,abc4024,perfume,the other Queen|jasmine|sea - berry,,on the air,,,Hera,,,
5168,abc4024,smells,of sex and sweat,bold|intoxicating,,,,,,,
5169,abc4025,smell,of earth,potent,,,,her,,,
5170,abc4032,scent,her,,,,,,at the end of the day,This,would drive any animal mad
5171,abc4032,smell,of her lust,overwhelming,,,,,,,
5172,abc4036,reeked,she|of alcohol|Winston,,,,,,,,
5173,abc4036,scent,of smoke,,,,the air - conditioned room,,,,
5174,abc4036,perfume,alcohol,,,,,,,,
5175,abc4042,scent,Fair ' s|with some of his blood,,,,,some of the monsters down here,,,
5176,abc4043,smell,love potions,different,,,,,,,
5177,abc4043,sniff,it,,,,,,,,
5178,abc4043,smells,,,,,,Hermione,,,
5179,abc4043,smell,forty vampires,,,,in there,I,,,
5180,abc4043,scent,your,,,,the garage,I,,,
5181,abc4043,sniffed|smell,twenty suckheads,,the air,,in there,I,,,
5182,abc4043,sniffed|smell,,,the air|in the air,,,,,,
5183,abc4043,smell,half - bloods,different|different,,different|different from muggles,,,,,
5184,abc4043,Smelly|Smelly|scent,Smelly|Smelly Gabe|Percy ',,,,,his,,,
5185,abc4043,smelled,,,The air,like fresh laundry,,,,,
5186,abc4048,scent,of trees,,the sea wind,,,,,,
5187,abc4053,scent,the,poweringly sweet,,,,,,,
5188,abc4058,smell,of rot and decay,,,,,she,,,
5189,abc4058,putrid|putrid,,putrid|putrid,,,,,,,
5190,abc4061,fragrance,,phantom,,,,He,,,
5191,abc4062,aura,oil|grease,,,,further from the,,,,
5192,abc4062,inhaling|scent,her,,,,,His,,,
5193,abc4062,smell,You,,,like chicken,,,,,
5194,abc4062,scent,of the discarded ends of the onion,individual,,,at the front door,he|he,,,
5195,abc4062,scent|scent,,of some,,,,,,,
5196,abc4062,smell,the lather on her hide|the sweat,,,,,He,,,
5197,abc4062,smells,she|of grief|relief|hurt,,,,,,,,
5198,abc4062,scent,of cherry blossoms,accusing,the breeze,,,to you,,,
5199,abc4062,scent,her,,,,,He,,,
5200,abc4062,smelled,she,,,,,,very early on,,
5201,abc4062,smell,,,,,,us,,,
5202,abc4062,smell,of her fear|sorrow,,,,,Arcturus,,,
5203,abc4062,smell,of sulfur,pervasive,,,,You,,as you crouch by,
5204,abc4062,smell,it,,,,,he,,,
5205,abc4062,smelling,the bloodstain,,,,,You,,,
5206,abc4062,smells,Mother|of cherry blossoms,,,,,,,,
5207,abc4062,smells,,indescribable,,,,I|I,,,
5208,abc4062,smell,of,,,,,I,,,
5209,abc4062,scent,flowers|these,,,,,,,,
5210,abc4062,scent,her,,,,,I,,,
5211,abc4062,scent,of decayed cherries,,,,,,,,
5212,abc4062,scent,of decayed cherries,cloying,,,,,,,made Chloe gag
5213,abc4062,scent,,horrible|withered sweet,,,from the cave,,,,
5214,abc4062,smells,he|he|of us|of her,,,,,,,,
5215,abc4062,scent|smells,Kay,subtle|different,,,,,,,
5216,abc4062,scent,the potion from her own flowers,,,,,,,,
5217,abc4062,smell|smell,of golden feathers|of her blood,salt,,,,your,,,
5218,abc4062,scent,Her,,,,,,,,
5219,abc4062,scent,her,,,,,,every few seconds,,
5220,abc4062,scent,,bitter,,,,,in the days,,
5221,abc4062,smelled|fragrant|fragrant,she,fragrant|fragrant,,like finely simmered anger,,,,,
5222,abc4062,scent,,glorious,in the air,,,,,,
5223,abc4062,scent,,,,,,Mystery,a moment later,,and a chill washed down his spine
5224,abc4062,smells,,other,,,in the vicinity,He,,,
5225,abc4062,scent,Cherry blossoms,familiar|welcoming,,as spicy peppers,,,,,
5226,abc4062,smelling|smelling,dust,rancid - smelling|smelling,,,,He,,,
5227,abc4062,stench,of decay,,,,from a land,,Now,,
5228,abc4062,stench,,,,,,others,,,
5229,abc4062,smelling|smelling|stench,dust,terrible smelling|smelling,,,,her|she,,,
5230,abc4065,smelled,of his nephew|Derek,,,,,Peter,,,
5231,abc4072,smell,the sweet|sweet vines,sweet|sweet,,,out of,she,,,
5232,abc4072,smell,of rotting meat,,,,,her,,,
5233,abc4072,perfumed|perfumed|smell,,perfumed|perfumed|too much,cloth,,,,,,
5234,abc4072,smell,of vines,,,,,,,,
5235,abc4072,smell|sniffing,of myrrh,sweet|faded,,,,Ariadne,,,
5236,abc4072,smelling,the|she,,,like crushed grapes,,,By sundown,,
5237,abc4072,smelled|perfumed|perfumed|perfumed,Ariadne,perfumed|perfumed|perfumed,,"the perfumed|perfumed|perfumed , imported oils from distant lands",,,,,
5238,abc4072,sniff|sniff,,,,,,,,,a sniff|sniff left her
5239,abc4072,smelled,of oil,thick,the air,,,,,When she opened the door of the,
5240,abc4072,smell|smell,of blood|of damp earth,carefully neutral|same as,,,the labyrinth,She|her|she,,,
5241,abc4073,smell,brown locks,,,like chamomile and ashes,,,,,
5242,abc4073,scent,her,,,,,,,,
5243,abc4073,fragrant|fragrant,,fragrant|fragrant,,,,,,,
5244,abc4073,scent|smell,of incense|church,faint,in the air,like,,he,,,
5245,abc4073,scent,of wild apples,,Wind,,,,,,
5246,abc4073,smell,You,,,like blood,,,,,
5247,abc4073,smell,an apple|of first rain|a flaming sword,,,,,,,,
5248,abc4073,smells,Petrichor|it,,,of petrichor,,,,,
5249,abc4073,smell,the leather,,,,,Tara,,,
5250,abc4078,smelling|smelling,pots|flowers,sweet smelling|smelling,Large umbrellas,,,,,,
5251,abc4078,stink|stink,,stink|stink,,,,,,,
5252,abc4085,smell,of burning flesh|rotting leaves|lake water|pomegranate,stronger,,,,,,as Hannibal descended further,
